"Time","ACC_X.raw","ACC_Y.raw","ACC_Z.raw","ACC_X.norm","ACC_Y.norm","ACC_Z.norm","GYRO_X.raw","GYRO_Y.raw","GYRO_Z.raw","GYRO_X.norm","GYRO_Y.norm","GYRO_Z.norm","Ceramic_Piezo","Film_Piezo","Weighted_Film_Piezo","Activity_Name","New_Window"
"6995",56,-584,16828,0.06,-0.32,10.06,63,15,32,-0.17,-0.11,0.17,171,203,214,"walking","no"
"7696",196,-500,16856,0.08,-0.29,10.11,64,20,31,-0.11,-0.05,0.04,170,199,219,"walking","no"
"8395",196,-556,16920,0.1,-0.34,10.09,64,17,32,-0.05,-0.05,-0.02,174,200,224,"walking","no"
"9096",84,-624,16748,0.05,-0.37,10.14,68,22,30,-0.05,0.07,0.04,175,198,227,"walking","no"
"9795",176,-588,16876,0.08,-0.35,10.07,66,20,31,0.07,0.01,0.04,178,194,227,"walking","no"
"10495",112,-568,16856,0.1,-0.3,10.08,63,22,31,-0.05,0.2,0.04,173,192,226,"walking","no"
"696",132,-632,16824,0.1,-0.37,10.07,66,19,30,0.07,0.01,0.04,172,201,203,"walking","yes"
"1396",136,-520,16904,0.02,-0.32,10.09,66,19,30,-0.05,0.07,-0.02,170,196,204,"walking","no"
"2096",76,-596,16820,0.08,-0.35,10.04,67,18,34,-0.05,0.01,0.1,168,193,203,"walking","no"
"2796",172,-588,16948,0.1,-0.34,10.1,65,20,30,-0.05,0.07,-0.08,172,194,205,"walking","no"
"3496",148,-584,16816,0.07,-0.3,10.1,67,18,33,0.19,0.01,0.1,170,204,207,"walking","no"
"4195",156,-572,16884,0.12,-0.36,10.04,66,20,37,-0.11,-0.11,0.1,170,220,212,"walking","no"
"4896",160,-628,16736,0.12,-0.36,10.04,64,18,33,-0.11,-0.05,-0.02,171,212,212,"walking","no"
"5595",52,-600,16832,0.06,-0.35,10.13,65,19,30,-0.17,0.07,-0.02,172,209,211,"walking","no"
"6296",132,-608,17072,0.05,-0.3,10.16,66,18,30,0.07,0.07,0.04,172,206,206,"walking","no"
"6995",156,-588,16856,0.09,-0.33,10.02,66,20,33,-0.17,-0.11,-0.02,171,202,210,"walking","no"
"7695",172,-656,16848,0.11,-0.39,10.15,64,20,31,-0.17,0.01,0.1,175,202,213,"walking","no"
"8395",108,-536,16716,0.12,-0.27,10.01,69,18,29,0.07,0.01,-0.14,175,201,212,"walking","no"
"9095",104,-624,16800,0.1,-0.33,10.07,63,20,31,0.01,0.07,0.1,175,199,211,"walking","no"
"9795",136,-564,16900,0.16,-0.31,10.09,66,17,33,-0.05,0.14,-0.02,173,197,212,"walking","no"
"10495",136,-576,17004,0.06,-0.33,10.15,69,18,32,0.13,0.01,0.1,172,197,210,"walking","no"
"695",112,-564,16840,0.02,-0.34,10.1,67,16,33,0.07,-0.23,0.04,168,187,189,"walking","yes"
"1396",176,-616,16748,0.13,-0.37,10.04,66,17,31,0.01,-0.17,-0.14,167,194,194,"walking","no"
"2095",156,-520,16952,0.05,-0.38,10.1,64,21,32,-0.17,0.07,-0.02,164,195,196,"walking","no"
"2795",216,-568,16912,0.08,-0.38,10.08,64,18,31,0.01,0.01,0.1,166,196,200,"walking","no"
"3495",228,-544,16812,0.15,-0.34,10.06,68,20,32,0.13,0.2,-0.02,169,196,202,"walking","no"
"4195",132,-532,17000,0.07,-0.33,10.1,64,18,33,0.01,0.07,-0.08,168,194,203,"walking","no"
"4895",20,-556,16764,0.05,-0.37,10.04,65,17,31,0.13,-0.17,0.23,166,196,207,"walking","no"
"5595",208,-608,16896,0.13,-0.34,10.05,65,21,32,-0.17,0.01,0.1,170,194,208,"walking","no"
"6294",96,-536,16844,0.1,-0.33,10.03,67,18,27,-0.05,-0.11,-0.02,173,194,213,"walking","no"
"6995",72,-572,16824,0.03,-0.35,10.03,65,15,32,-0.05,-0.11,-0.02,175,194,217,"walking","no"
"7694",96,-576,16920,0.06,-0.34,10.12,66,18,30,0.07,0.07,-0.2,172,192,219,"walking","no"
"8395",160,-520,16804,0.14,-0.34,10.1,68,20,34,0.13,-0.17,0.1,177,193,218,"walking","no"
"9094",64,-612,16864,0.04,-0.41,10.02,66,18,31,0.07,-0.17,0.04,176,194,220,"walking","no"
"9794",88,-532,16820,0.11,-0.38,10.04,64,20,31,-0.11,0.07,-0.02,181,198,226,"walking","no"
"10494",160,-492,16792,0.13,-0.32,10.07,67,16,32,0.13,-0.11,0.04,184,199,231,"walking","no"
"696",160,-648,16852,0.15,-0.35,10.11,66,21,32,0.13,0.14,-0.02,174,205,207,"walking","yes"
"1396",100,-608,16808,0.09,-0.37,10.08,66,18,30,-0.05,0.01,-0.02,174,200,206,"walking","no"
"2096",184,-568,16724,0.11,-0.36,10.06,68,21,30,0.38,0.01,-0.02,170,198,204,"walking","no"
"2796",248,-584,16712,0.1,-0.38,10.07,64,17,30,0.07,-0.05,-0.08,174,197,204,"walking","no"
"3496",160,-544,16892,0.13,-0.35,10.05,67,20,32,0.07,-0.11,0.17,174,197,205,"walking","no"
"4196",96,-552,16920,0.04,-0.35,10.08,65,18,30,0.01,-0.11,-0.02,175,200,207,"walking","no"
"4896",72,-632,16764,0.06,-0.33,10.04,64,20,34,-0.17,-0.17,0.17,177,199,207,"walking","no"
"5596",28,-556,16856,0.06,-0.29,10.08,66,22,32,0.13,0.26,0.1,177,197,208,"walking","no"
"6296",60,-624,16948,0.04,-0.34,10.12,65,18,30,0.01,-0.05,-0.08,175,197,210,"walking","no"
"6995",216,-632,16768,0.13,-0.36,9.99,66,20,33,0.07,0.14,-0.02,179,196,210,"walking","no"
"7696",124,-592,16760,0.06,-0.4,10.02,62,19,29,-0.23,0.07,-0.08,175,196,214,"walking","no"
"8395",156,-608,16876,0.07,-0.37,10.09,68,15,30,-0.05,0.01,-0.02,176,198,214,"walking","no"
"9096",204,-504,16856,0.1,-0.35,10.08,66,19,31,0.13,0.07,-0.02,179,199,213,"walking","no"
"9795",280,-536,16800,0.19,-0.37,10.08,63,20,33,-0.11,0.07,0.23,179,200,212,"walking","no"
"10495",48,-576,16788,0.1,-0.41,10.05,67,19,32,-0.05,-0.11,-0.08,179,199,209,"walking","no"
"696",184,-568,16916,0.13,-0.36,10.03,64,18,30,0.01,0.07,-0.02,173,168,186,"walking","yes"
"1396",180,-584,16788,0.09,-0.33,10.06,65,17,31,-0.05,-0.05,-0.08,175,179,192,"walking","no"
"2096",128,-552,16844,0.06,-0.31,10.1,66,16,35,-0.23,-0.11,0.17,173,183,195,"walking","no"
"2795",180,-564,16932,0.05,-0.35,10.13,66,18,32,-0.05,-0.05,-0.14,172,185,200,"walking","no"
"3496",180,-488,17008,0.12,-0.28,10.13,63,19,33,-0.23,0.07,0.17,177,189,204,"walking","no"
"4195",148,-584,16776,0.07,-0.34,10.04,68,17,31,0.19,-0.23,0.04,180,191,207,"walking","no"
"4896",152,-584,16716,0.11,-0.37,10.09,66,18,33,-0.17,0.07,-0.02,178,191,212,"walking","no"
"5595",176,-656,16920,0.08,-0.38,10.18,67,21,30,0.07,0.01,0.04,179,190,215,"walking","no"
"6295",104,-552,16820,0.09,-0.37,10.16,67,22,34,0.13,0.32,0.04,183,190,216,"walking","no"
"6995",52,-592,16880,0.09,-0.32,10.04,64,20,33,-0.11,-0.05,-0.08,181,194,220,"walking","no"
"7695",160,-644,16768,0.05,-0.36,10.05,66,19,32,-0.05,-0.05,0.17,183,192,221,"walking","no"
"8395",20,-544,16828,0.07,-0.38,10.07,67,19,34,0.07,0.01,0.17,184,193,222,"walking","no"
"9095",40,-572,16804,0.09,-0.36,10.07,64,18,32,-0.17,-0.11,-0.14,185,192,221,"walking","no"
"9796",112,-504,16884,0.11,-0.31,10.15,66,20,31,-0.11,0.07,0.1,181,195,218,"walking","no"
"10495",132,-548,16844,0.07,-0.36,10.02,67,21,29,0.01,0.14,0.04,180,193,217,"walking","no"
"696",168,-612,16892,0.12,-0.33,10,64,19,32,-0.05,0.07,-0.02,172,206,199,"walking","yes"
"1397",204,-604,16820,0.11,-0.32,10.12,68,21,30,0.01,0.07,-0.08,174,207,203,"walking","no"
"2096",176,-604,16876,0.1,-0.34,10.07,64,21,31,-0.05,0.07,-0.02,174,206,208,"walking","no"
"2797",180,-572,16784,0.13,-0.32,10.04,67,18,33,-0.05,0.01,0.1,175,204,209,"walking","no"
"3496",80,-584,16760,0.05,-0.35,10.03,65,19,32,0.13,0.01,0.17,177,204,211,"walking","no"
"4196",104,-524,16660,0.07,-0.34,10.07,67,17,32,0.07,-0.05,-0.02,177,203,212,"walking","no"
"4896",112,-616,16988,0.12,-0.35,10.08,63,17,31,-0.17,-0.05,-0.02,176,201,212,"walking","no"
"5596",100,-520,16892,0.04,-0.32,10.14,67,22,33,0.01,0.07,0.17,176,201,212,"walking","no"
"6296",172,-612,16920,0.13,-0.34,10.09,66,17,31,0.13,-0.05,-0.02,177,202,214,"walking","no"
"6996",148,-556,16840,0.08,-0.36,10.01,64,20,30,0.07,0.07,0.04,177,198,213,"walking","no"
"7695",188,-560,16840,0.14,-0.35,10.01,65,17,36,0.07,-0.05,0.1,175,199,213,"walking","no"
"8396",116,-668,16820,0.04,-0.4,10.05,68,18,31,-0.05,0.07,-0.02,178,199,212,"walking","no"
"9095",120,-600,16868,0.02,-0.35,10.08,64,21,30,-0.05,0.2,0.17,177,197,213,"walking","no"
"9796",144,-640,16832,0.11,-0.37,10.05,64,21,31,-0.05,0.01,0.04,175,198,208,"walking","no"
"10495",68,-604,16816,0.08,-0.35,10.1,64,21,30,-0.11,0.01,-0.02,177,197,211,"walking","no"
"696",152,-496,16924,0.09,-0.32,10.12,66,20,32,-0.05,-0.05,0.1,186,215,225,"walking","yes"
"1395",88,-492,16972,0.08,-0.33,10.12,65,20,31,-0.11,0.07,0.04,184,206,223,"walking","no"
"2096",44,-636,16760,0.04,-0.32,10.1,65,20,33,-0.05,0.14,-0.02,183,203,222,"walking","no"
"2795",124,-560,16916,0.09,-0.31,10.12,67,22,32,0.07,0.26,0.17,186,204,220,"walking","no"
"3496",64,-568,16724,0.05,-0.35,10.07,67,20,32,-0.05,0.07,0.04,185,204,220,"walking","no"
"4196",140,-536,16852,0.12,-0.37,10.09,66,22,33,0.07,0.07,0.23,182,203,220,"walking","no"
"4895",180,-628,16804,0.05,-0.39,10.07,67,20,37,-0.17,-0.05,0.17,185,199,221,"walking","no"
"5596",124,-612,16860,0.11,-0.31,10.11,64,16,33,-0.11,-0.05,0.04,180,201,219,"walking","no"
"6295",144,-632,16796,0.09,-0.32,9.97,68,18,32,-0.11,-0.05,-0.02,185,198,215,"walking","no"
"6996",168,-596,16916,0.07,-0.34,10.04,65,22,33,-0.23,0.32,0.1,181,199,216,"walking","no"
"7695",144,-520,16840,0.12,-0.34,10.05,64,16,30,-0.05,0.14,-0.14,179,201,216,"walking","no"
"8395",160,-552,16832,0.06,-0.34,10.03,67,21,31,0.01,0.14,0.1,180,200,215,"walking","no"
"9095",144,-620,16848,0.09,-0.37,10.08,66,19,34,0.13,0.14,-0.02,181,199,214,"walking","no"
"9795",132,-588,16860,0.07,-0.33,10.16,66,20,30,-0.05,0.14,-0.02,179,200,212,"walking","no"
"10495",244,-528,16884,0.1,-0.33,10.05,66,21,29,0.07,-0.05,-0.02,179,200,214,"walking","no"
"696",240,-452,16612,0.06,-0.33,10.04,64,20,32,0.01,0.07,0.1,190,251,231,"walking","yes"
"1395",176,-576,16884,0.08,-0.36,10.07,69,20,33,0.07,0.07,0.1,188,230,226,"walking","no"
"2096",128,-580,16868,0.03,-0.41,10.08,66,19,29,0.01,0.01,0.04,189,218,221,"walking","no"
"2795",204,-648,16788,0.09,-0.39,10.08,66,19,32,0.01,-0.05,-0.02,190,212,219,"walking","no"
"3495",212,-632,16916,0.11,-0.36,10.06,64,17,30,-0.05,-0.05,0.1,187,218,221,"walking","no"
"4195",72,-660,16784,0.09,-0.33,10.07,64,19,31,-0.11,-0.05,-0.02,188,221,222,"walking","no"
"4895",108,-644,16872,0.07,-0.31,10.08,66,19,31,-0.17,0.14,0.04,190,222,224,"walking","no"
"5596",68,-604,16816,0.03,-0.39,10.09,66,17,31,0.13,-0.05,0.04,189,222,226,"walking","no"
"6295",128,-584,16948,0.09,-0.31,10.08,64,14,31,-0.05,-0.11,-0.08,193,225,225,"walking","no"
"6995",132,-496,16848,0.1,-0.33,10.1,62,22,32,-0.11,0.2,0.04,190,225,226,"walking","no"
"7695",64,-572,16948,0.01,-0.37,10.11,67,20,33,0.01,0.2,0.04,193,231,227,"walking","no"
"8395",48,-556,16836,0.02,-0.37,10.06,69,19,30,0.13,-0.05,0.04,193,233,229,"walking","no"
"9095",120,-540,16768,0.09,-0.36,10.05,68,23,27,0.01,0.01,-0.14,195,230,229,"walking","no"
"9795",72,-560,16796,0.05,-0.36,10.08,66,21,29,0.01,0.01,0.04,193,226,226,"walking","no"
"10494",164,-568,16788,0.1,-0.35,10.05,67,18,31,0.01,-0.11,0.04,193,223,226,"walking","no"
"696",40,-528,17112,0.08,-0.31,10.13,65,18,33,0.07,-0.11,0.1,186,217,206,"walking","yes"
"1396",184,-544,16748,0.11,-0.33,10.07,66,18,33,-0.11,0.07,-0.08,186,209,204,"walking","no"
"2095",96,-572,16816,0.05,-0.37,10.1,65,16,31,-0.05,-0.05,-0.02,185,205,204,"walking","no"
"2796",204,-540,16660,0.06,-0.34,10.08,63,18,32,-0.05,0.26,-0.26,185,205,203,"walking","no"
"3496",64,-656,16812,0.03,-0.33,10.04,67,19,33,0.07,-0.05,0.17,184,204,205,"walking","no"
"4196",72,-652,16872,0.04,-0.32,10.05,65,20,30,0.07,-0.05,0.04,189,204,207,"walking","no"
"4896",144,-672,16860,0.11,-0.36,10.07,63,18,28,-0.17,-0.05,-0.02,190,206,210,"walking","no"
"5595",168,-616,16916,0.06,-0.32,10.12,64,21,31,-0.05,0.07,-0.14,189,204,211,"walking","no"
"6296",84,-684,16840,0.07,-0.39,10.08,64,19,32,-0.11,0.01,-0.02,187,203,210,"walking","no"
"6995",224,-576,16768,0.1,-0.34,10.09,67,19,32,0.07,0.01,-0.02,187,204,207,"walking","no"
"7696",192,-640,16864,0.07,-0.35,10.07,66,20,32,-0.17,0.07,0.04,186,202,207,"walking","no"
"8395",180,-496,16880,0.06,-0.37,10.04,63,21,35,0.01,0.01,0.17,188,203,203,"walking","no"
"9096",160,-548,16868,0.08,-0.33,10.16,64,20,31,0.01,0.14,-0.02,188,205,206,"walking","no"
"9795",116,-596,16864,0.1,-0.31,10.08,65,21,31,-0.05,0.2,0.04,189,204,206,"walking","no"
"10495",216,-520,16828,0.07,-0.33,10.05,69,18,33,0.25,0.07,0.04,187,206,206,"walking","no"
"695",120,-540,16772,0.06,-0.42,10.09,65,15,30,-0.05,-0.17,0.04,179,185,183,"walking","yes"
"1396",160,-576,16940,0.09,-0.37,10.13,63,21,31,-0.11,0.01,-0.08,181,185,184,"walking","no"
"2095",184,-560,16780,0.02,-0.3,9.96,66,21,31,0.01,0.14,-0.02,179,187,184,"walking","no"
"2796",12,-560,17000,0.06,-0.32,10.1,66,19,34,0.01,0.01,0.17,179,189,181,"walking","no"
"3495",120,-564,16892,0.1,-0.33,10.12,64,20,33,0.01,0.07,-0.02,177,188,181,"walking","no"
"4195",128,-644,16820,0.04,-0.37,10.18,67,19,34,0.07,0.01,-0.02,178,186,179,"walking","no"
"4896",144,-528,16892,0.07,-0.34,10.06,64,20,30,-0.11,0.07,-0.08,176,185,179,"walking","no"
"5595",120,-644,16844,0.11,-0.34,10.13,65,16,32,0.01,-0.05,0.1,170,184,179,"walking","no"
"6296",108,-540,16872,0.05,-0.34,10.12,67,19,30,-0.11,0.07,-0.2,178,187,181,"walking","no"
"6995",52,-672,16816,0.09,-0.37,10.11,64,19,28,0.01,-0.05,0.04,176,185,180,"walking","no"
"7695",196,-508,16876,0.12,-0.3,10.1,64,21,32,-0.11,0.2,0.1,179,187,184,"walking","no"
"8395",140,-576,16832,0.06,-0.34,9.97,66,18,31,0.01,0.01,-0.02,181,190,189,"walking","no"
"9095",184,-612,16720,0.05,-0.38,10.08,66,21,31,0.01,0.14,-0.08,182,190,192,"walking","no"
"9795",224,-568,16892,0.07,-0.34,10.14,66,21,34,0.01,0.07,0.29,181,198,196,"walking","no"
"10495",68,-536,16788,0.05,-0.35,10.06,64,20,33,-0.05,0.07,-0.14,182,196,200,"walking","no"
"696",24,-564,16860,0.05,-0.32,9.97,67,21,34,-0.11,0.07,0.1,190,207,207,"walking","yes"
"1395",84,-488,17016,0.05,-0.32,10.09,68,21,30,0.01,0.07,-0.08,189,205,208,"walking","no"
"2096",184,-576,16824,0.08,-0.35,9.97,63,19,32,-0.23,-0.05,-0.08,191,205,208,"walking","no"
"2795",192,-600,16868,0.12,-0.35,10.03,67,17,31,0.19,-0.05,-0.08,189,204,209,"walking","no"
"3496",180,-676,16820,0.08,-0.38,10.09,67,20,31,0.13,-0.11,0.04,192,203,211,"walking","no"
"4195",164,-528,16844,0.13,-0.36,10.11,66,15,31,0.07,-0.17,0.04,193,203,213,"walking","no"
"4895",116,-572,16980,0.07,-0.34,10.16,65,16,29,-0.05,-0.05,-0.14,193,204,212,"walking","no"
"5596",224,-624,16728,0.07,-0.38,10.15,65,19,32,-0.05,0.14,-0.02,193,204,213,"walking","no"
"6295",64,-580,16740,0.07,-0.38,10.11,66,20,31,0.13,-0.05,-0.08,190,205,212,"walking","no"
"6996",184,-572,16840,0.13,-0.33,10.12,67,19,33,0.13,-0.05,0.1,189,201,209,"walking","no"
"7695",184,-616,16932,0.09,-0.33,10.16,67,18,32,0.07,-0.05,-0.02,190,203,208,"walking","no"
"8395",116,-520,16836,0.05,-0.28,10.03,64,21,33,-0.11,0.2,0.17,190,206,210,"walking","no"
"9095",112,-516,16884,0.05,-0.36,10.11,67,20,32,-0.05,0.01,-0.02,191,206,210,"walking","no"
"9795",268,-632,16948,0.06,-0.28,10.02,65,17,33,-0.11,-0.11,0.1,190,206,210,"walking","no"
"10495",236,-588,16860,0.12,-0.33,9.98,65,20,32,-0.05,-0.11,-0.08,188,204,210,"walking","no"
"697",184,-484,16756,0.04,-0.29,9.99,63,18,32,-0.05,0.01,0.04,192,218,212,"walking","yes"
"1396",168,-488,16832,0.1,-0.32,10.07,67,18,30,0.13,-0.05,-0.14,194,211,217,"walking","no"
"2096",120,-628,16812,0.05,-0.35,10.01,65,18,33,0.01,-0.05,0.1,192,210,222,"walking","no"
"2796",256,-540,16900,0.06,-0.38,10.1,67,19,31,0.19,-0.05,0.04,199,210,225,"walking","no"
"3496",92,-484,16896,0.03,-0.33,10.03,65,19,30,0.07,-0.05,0.04,194,207,224,"walking","no"
"4196",76,-608,16872,0.02,-0.37,10.05,67,17,31,-0.05,-0.05,0.1,195,209,226,"walking","no"
"4896",160,-640,16764,0.11,-0.29,10.04,64,16,33,-0.05,0.01,0.1,199,207,227,"walking","no"
"5595",144,-528,16960,0.09,-0.36,10.03,67,19,33,-0.11,-0.05,0.1,200,208,231,"walking","no"
"6296",164,-652,16852,0.06,-0.42,10.1,67,19,31,-0.05,0.01,-0.02,198,209,232,"walking","no"
"6995",168,-644,16876,0.13,-0.36,10.12,67,20,31,-0.11,0.01,0.17,198,211,231,"walking","no"
"7696",160,-612,16840,0.11,-0.37,10.17,68,20,31,0.07,0.01,-0.02,196,210,229,"walking","no"
"8395",192,-508,16880,0.1,-0.32,10.12,66,21,28,-0.11,0.14,-0.14,200,211,226,"walking","no"
"9096",192,-620,16904,0.1,-0.34,10.12,65,22,31,-0.11,0.14,-0.02,198,210,228,"walking","no"
"9795",232,-504,16756,0.12,-0.39,10.06,63,20,32,-0.23,0.07,0.04,200,212,229,"walking","no"
"10495",84,-576,16856,0.05,-0.39,10.1,67,18,33,0.19,0.07,0.1,200,212,228,"walking","no"
"695",84,-544,16884,0.08,-0.28,10.1,65,20,31,-0.05,0.01,-0.08,197,218,221,"walking","yes"
"1395",112,-540,16892,0.04,-0.33,10.1,64,19,34,-0.17,0.01,0.17,197,214,221,"walking","no"
"2095",104,-632,16732,0.07,-0.37,9.99,68,19,31,0.07,0.01,-0.14,198,212,220,"walking","no"
"2795",192,-552,16968,0.08,-0.31,10.09,65,18,32,0.01,0.01,-0.02,198,210,220,"walking","no"
"3496",76,-636,16780,0.09,-0.36,10.08,65,19,34,-0.11,0.01,0.04,196,213,222,"walking","no"
"4195",116,-576,16872,0.11,-0.38,10.09,66,18,31,-0.11,-0.05,0.04,199,212,223,"walking","no"
"4896",268,-544,16916,0.07,-0.35,9.99,64,19,32,-0.05,0.07,0.04,201,212,227,"walking","no"
"5595",180,-632,16852,0.05,-0.34,10,64,20,33,-0.29,0.07,-0.02,197,209,227,"walking","no"
"6295",100,-576,16940,0.06,-0.31,10.14,65,21,33,0.01,0.14,-0.02,197,210,227,"walking","no"
"6995",124,-676,16892,0.04,-0.41,10.03,68,20,32,0.07,0.07,-0.02,201,210,227,"walking","no"
"7695",76,-584,16776,0.05,-0.37,10.09,65,18,31,-0.05,0.07,-0.14,199,210,227,"walking","no"
"8395",116,-500,16900,0.1,-0.33,10.12,66,17,27,0.07,-0.11,-0.02,196,210,226,"walking","no"
"9095",196,-600,16792,0.08,-0.34,10.03,67,22,33,-0.05,0.14,-0.08,197,209,226,"walking","no"
"9794",104,-568,16780,0.11,-0.33,10.06,65,16,33,-0.05,-0.05,0.04,199,209,226,"walking","no"
"10495",44,-600,16932,0.13,-0.36,10.06,64,20,30,-0.11,0.07,-0.02,198,208,224,"walking","no"
"696",148,-520,16792,0.09,-0.34,10.1,67,20,31,-0.05,0.01,-0.02,193,235,217,"walking","yes"
"1395",108,-612,16732,0.06,-0.36,10.01,66,17,29,0.01,0.01,0.04,198,224,216,"walking","no"
"2096",160,-544,16908,0.06,-0.32,10.09,64,20,32,-0.17,-0.11,-0.02,198,219,215,"walking","no"
"2795",168,-532,16916,0.06,-0.31,10.1,67,20,32,0.07,0.01,0.04,198,218,216,"walking","no"
"3496",152,-624,16968,0.04,-0.4,10.13,67,18,31,0.01,0.07,0.04,197,216,215,"walking","no"
"4195",92,-580,16728,0.1,-0.34,10.04,66,21,33,0.07,0.01,-0.02,198,216,216,"walking","no"
"4895",128,-520,16840,0.09,-0.32,10.05,68,19,29,0.19,-0.05,-0.14,199,212,214,"walking","no"
"5595",104,-600,16876,0.14,-0.33,10.11,67,21,30,0.13,0.01,-0.14,196,214,214,"walking","no"
"6295",108,-440,16808,0.05,-0.29,10.07,65,16,32,-0.17,-0.11,0.04,196,213,211,"walking","no"
"6995",180,-544,17012,0.11,-0.33,10.18,66,22,29,0.07,0.01,0.04,195,211,210,"walking","no"
"7695",108,-560,16768,0.1,-0.29,10.03,65,20,32,0.01,0.14,0.17,197,213,214,"walking","no"
"8394",140,-592,16856,0.07,-0.35,10.1,65,18,32,-0.05,0.07,0.1,196,215,214,"walking","no"
"9095",32,-532,16792,0,-0.36,10.15,65,20,30,-0.11,0.2,0.1,198,213,213,"walking","no"
"9794",56,-620,16768,0.08,-0.33,10.06,62,19,30,-0.11,0.07,-0.14,196,216,213,"walking","no"
"10495",56,-612,16980,0.05,-0.33,10.13,66,17,31,-0.17,-0.05,0.04,196,213,213,"walking","no"
"696",164,-624,16800,0.13,-0.35,10.03,64,19,32,0.07,0.07,0.04,195,212,219,"walking","yes"
"1396",168,-620,17060,0.07,-0.34,10.15,64,19,32,-0.05,0.07,0.1,197,217,221,"walking","no"
"2095",84,-544,16756,0.06,-0.27,10.09,68,17,31,0.07,-0.11,0.04,198,212,220,"walking","no"
"2796",256,-636,16788,0.12,-0.36,10.06,66,19,35,-0.05,-0.11,0.04,195,213,219,"walking","no"
"3495",72,-536,16696,0.11,-0.26,10.11,65,17,30,-0.11,0.01,-0.02,196,223,223,"walking","no"
"4196",108,-572,16672,0.06,-0.33,9.99,63,17,33,-0.05,0.01,-0.02,198,222,224,"walking","no"
"4895",128,-504,16904,0.04,-0.32,10.05,67,18,32,-0.05,0.07,0.04,196,218,223,"walking","no"
"5595",196,-628,16716,0.09,-0.38,10.02,65,21,30,0.13,0.07,-0.02,197,215,224,"walking","no"
"6295",172,-584,16808,0.12,-0.33,10.02,66,20,32,-0.11,0.01,-0.08,196,282,246,"walking","no"
"6995",132,-572,16824,0.1,-0.36,10.13,67,20,28,0.13,0.14,-0.08,197,216,225,"walking","no"
"7695",116,-544,16716,0.05,-0.33,10.02,67,16,33,0.07,-0.23,0.04,196,215,224,"walking","no"
"8395",128,-604,16800,0.08,-0.35,10.03,64,18,34,-0.23,0.07,0.1,198,213,223,"walking","no"
"9094",104,-520,16740,0.06,-0.31,10.01,67,19,31,0.07,0.01,-0.02,196,212,223,"walking","no"
"9795",132,-512,16872,0.14,-0.31,9.99,66,18,33,-0.11,0.01,0.04,197,219,223,"walking","no"
"10494",124,-544,16796,0.11,-0.33,10.02,69,17,31,0.07,0.01,-0.14,197,218,225,"walking","no"
"695",112,-604,16764,0.1,-0.37,10.06,68,20,33,0.07,0.26,0.1,197,209,220,"walking","yes"
"1395",176,-620,16964,0.07,-0.39,10.13,70,17,30,0.38,0.07,-0.02,198,204,218,"walking","no"
"2095",128,-572,16768,0.09,-0.37,10.09,66,16,30,0.01,0.01,-0.08,198,202,217,"walking","no"
"2795",68,-508,16788,0.09,-0.31,10.07,65,21,32,-0.11,-0.05,0.04,195,205,218,"walking","no"
"3495",80,-656,16888,0.06,-0.39,10.09,66,16,31,-0.05,-0.11,0.1,199,206,217,"walking","no"
"4195",120,-512,16868,0.06,-0.29,10.05,65,21,34,-0.05,0.14,0.17,195,207,219,"walking","no"
"4894",88,-644,16800,0.07,-0.3,9.99,62,18,30,-0.05,-0.23,-0.08,197,217,221,"walking","no"
"5595",208,-620,16824,0.15,-0.32,10.09,64,18,30,0.01,-0.17,-0.26,194,217,222,"walking","no"
"6294",252,-652,17008,0.09,-0.31,10.13,64,19,30,-0.05,-0.11,-0.02,195,218,222,"walking","no"
"6995",172,-640,16788,0.14,-0.34,10.13,65,18,31,-0.11,-0.05,-0.08,195,209,219,"walking","no"
"7694",144,-592,16752,0.11,-0.36,10.1,64,20,33,-0.17,0.07,-0.02,196,219,222,"walking","no"
"8394",140,-476,16824,0.11,-0.33,10.06,65,21,32,-0.11,-0.05,0.1,197,215,222,"walking","no"
"9095",112,-576,16952,0.01,-0.37,10.09,63,18,31,-0.23,-0.05,0.04,198,221,225,"walking","no"
"9794",76,-492,16760,0.11,-0.33,10.08,67,20,33,0.07,0.14,0.04,198,223,228,"walking","no"
"10495",104,-608,16632,0.06,-0.36,9.95,65,18,29,-0.11,0.07,-0.08,199,219,229,"walking","no"
"696",144,-576,16892,0.08,-0.37,10.06,66,20,32,0.01,-0.05,0.1,193,239,209,"walking","yes"
"1395",112,-532,16820,0.13,-0.34,10.12,63,17,30,0.01,0.01,0.04,198,218,210,"walking","no"
"2096",144,-532,16916,0.06,-0.32,10.02,66,17,30,0.01,-0.05,-0.08,194,216,211,"walking","no"
"2795",132,-588,16800,0.07,-0.37,10.14,67,16,29,0.13,-0.17,0.1,195,213,212,"walking","no"
"3496",88,-552,16780,0.12,-0.31,10.12,67,20,28,0.13,0.14,-0.08,197,214,214,"walking","no"
"4195",204,-592,16804,0.1,-0.38,10.06,65,21,32,0.13,0.07,-0.02,199,211,215,"walking","no"
"4895",148,-588,16964,0.05,-0.35,10.05,65,19,29,0.01,0.01,-0.2,198,213,217,"walking","no"
"5596",112,-564,16692,0.1,-0.33,10.05,65,17,33,0.01,0.01,0.04,199,212,219,"walking","no"
"6295",180,-596,16780,0.06,-0.37,10.05,64,19,31,-0.17,0.07,-0.02,201,214,220,"walking","no"
"6996",224,-576,16964,0.14,-0.36,10.08,66,17,32,0.01,-0.05,0.04,200,211,222,"walking","no"
