Program started,,,,,,,,,,,,,,,,
Initialize MPU6050,,,,,,,,,,,,,,,,
 * Sleep Mode:            Disabled,,,,,,,,,,,,,,,,
 * Clock Source:          PLL with X axis gyroscope reference,,,,,,,,,,,,,,,,
 * Accelerometer:         +/- 2 g,,,,,,,,,,,,,,,,
 * Accelerometer offsets: -3540 / -3691 / 1478,,,,,,,,,,,,,,,,
 * Gyroscope:         2000 dps,,,,,,,,,,,,,,,,
 * Gyroscope offsets: 155 / 15 / 15,,,,,,,,,,,,,,,,
button pressed,,,,,,,,,,,,,,,,
Time, ACC_X-raw, ACC_Y-raw, ACC_Z-raw, ACC_X-norm, ACC_Y-norm, ACC_Z-norm, GYRO_X-raw, GYRO_Y-raw,GYRO_Z-raw, GYRO_X-norm, GYRO_Y-norm, GYRO_Z-norm, Ceramic_Piezo, Film_Piezo, Weighted_Film_Piezo, Vibration_Senso
3611,36,-652,16884,-0.01,-0.38,10.1,65,24,33,0.05,0.18,-0.01,98,144,177,8
3654,-36,-588,17008,0.02,-0.33,10.07,68,25,29,0.11,0.24,-0.07,93,136,167,114
3848,8,-676,16780,-0.02,-0.35,10.09,65,16,32,-0.07,-0.06,0.23,89,131,163,3
3902,-72,-576,16812,-0.01,-0.38,10,65,21,34,-0.01,0.24,-0.07,88,127,144,43
4602,-8,-584,16772,0,-0.33,10.24,67,18,36,0.11,-0.06,0.05,91,123,146,
5006,92,-640,16944,0,-0.33,10.15,65,18,34,0.11,0.24,0.17,84,117,122,76
5707,-24,-624,16764,0,-0.37,10.07,64,17,34,-0.07,-0.06,-0.01,84,111,120,
6406,8,-584,16932,0,-0.35,10.13,67,17,34,0.05,0,0.17,85,112,116,
7106,16,-564,16936,-0.04,-0.34,10.15,64,18,31,-0.13,0,0.11,83,119,119,
7806,-28,-696,16904,0,-0.42,10.13,64,20,33,-0.07,-0.13,-0.01,90,122,138,
8506,-20,-576,16804,-0.04,-0.35,10.15,63,19,33,-0.01,-0.06,0.05,93,126,139,
9206,-16,-620,16912,-0.02,-0.35,10.18,65,17,30,-0.13,-0.25,-0.01,93,130,142,
9906,-32,-688,16976,-0.05,-0.39,10.11,65,19,32,-0.07,-0.06,-0.07,90,131,143,
10605,40,-564,16932,0.02,-0.34,10.13,66,18,31,-0.01,-0.06,-0.01,96,143,156,
button pressed,,,,,,,,,,,,,,,,
695,0,-652,16784,0.01,-0.34,10.08,66,16,33,-0.13,-0.06,0.05,117,168,174,
1395,-40,-616,16928,-0.01,-0.35,10.13,65,21,29,0.11,-0.06,-0.07,118,166,181,
2095,-12,-604,16872,-0.03,-0.39,10.12,62,22,35,-0.19,0.12,-0.07,113,159,170,
2795,12,-596,16872,-0.01,-0.4,10.1,64,20,32,-0.01,0.06,0.05,115,155,162,
3495,4,-640,16908,0,-0.38,10.1,65,19,31,-0.01,-0.19,0.11,130,182,218,
4195,-36,-568,16968,0,-0.34,10.1,66,19,35,0.05,-0.13,0.05,195,270,401,
4894,-112,-708,16728,-0.05,-0.38,10.06,65,19,34,-0.07,0.06,0.05,194,276,402,
5595,-148,-592,16972,-0.09,-0.35,10.15,64,18,34,-0.25,0.12,-0.07,205,279,398,
6295,24,-668,16912,0.02,-0.32,10.04,65,18,36,-0.13,0.06,-0.01,196,270,385,
6995,8,-544,16832,0.01,-0.34,10.09,66,18,32,-0.01,0.06,-0.13,199,256,375,
7695,-44,-572,16856,-0.05,-0.34,10.12,66,16,32,-0.07,-0.19,-0.01,180,244,346,
8394,-72,-572,16944,0.01,-0.33,10.21,66,18,33,0.11,-0.06,0.11,180,236,325,
9095,-24,-652,16876,-0.04,-0.36,10.08,67,21,33,0.11,0.12,-0.13,174,223,302,
9794,-36,-544,16872,-0.02,-0.4,10.14,65,18,32,0.05,0.06,0.05,163,206,278,
10495,-84,-576,16912,-0.08,-0.36,10.14,66,21,32,-0.07,0.18,-0.01,156,191,252,
button pressed,,,,,,,,,,,,,,,,
696,16,-676,16832,-0.03,-0.33,10.05,68,22,31,0.05,0,-0.07,125,169,209,
1395,8,-620,16808,-0.05,-0.39,10.16,65,18,32,0.05,0.12,-0.01,128,178,213,
2096,4,-604,16888,0.01,-0.37,10.12,68,19,33,0.17,0.06,0.17,121,181,203,
2795,-48,-552,16956,0.02,-0.4,10.06,66,20,30,-0.01,0.18,-0.07,117,169,184,
3496,-68,-612,16800,-0.02,-0.37,10.08,63,20,35,-0.13,0.12,-0.01,113,172,182,
4195,-40,-644,16948,-0.05,-0.38,10.08,68,20,32,0.11,0.12,-0.01,118,183,199,
4895,-80,-616,16908,-0.05,-0.34,10.02,67,20,32,-0.01,0.12,0.05,185,298,437,
5595,-36,-632,16852,-0.03,-0.41,10.11,66,20,33,0.23,-0.19,0.11,201,331,445,
6295,36,-640,16936,0.06,-0.4,10.09,64,20,31,-0.13,0,-0.01,197,326,444,
6996,-48,-632,16840,-0.06,-0.36,10.09,66,18,30,0.11,0.12,-0.01,205,336,434,
7695,-92,-652,16860,-0.06,-0.35,10.07,66,18,33,-0.07,-0.13,-0.13,201,330,420,
8395,-24,-572,16856,0.01,-0.36,10.12,66,20,33,-0.19,0.12,0.05,186,309,391,
9095,-20,-544,16932,0,-0.37,10.05,66,20,33,-0.13,0.06,0.11,186,288,357,
9795,-16,-636,16972,-0.01,-0.39,10.05,68,22,32,0.17,0.24,-0.07,174,272,329,
10495,-76,-568,16676,0,-0.37,10.06,66,20,34,-0.07,0,0.23,167,253,302,
Program started,,,,,,,,,,,,,,,,
Initialize MPU6050,,,,,,,,,,,,,,,,
 * Sleep Mode:            Disabled,,,,,,,,,,,,,,,,
 * Clock Source:          PLL with X axis gyroscope reference,,,,,,,,,,,,,,,,
 * Accelerometer:         +/- 2 g,,,,,,,,,,,,,,,,
 * Accelerometer offsets: -3540 / -3691 / 1478,,,,,,,,,,,,,,,,
 * Gyroscope:         2000 dps,,,,,,,,,,,,,,,,
 * Gyroscope offsets: 155 / 15 / 15,,,,,,,,,,,,,,,,
button pressed,,,,,,,,,,,,,,,,
Time, ACC_X-raw, ACC_Y-raw, ACC_Z-raw, ACC_X-norm, ACC_Y-norm, ACC_Z-norm, GYRO_X-raw, GYRO_Y-raw,GYRO_Z-raw, GYRO_X-norm, GYRO_Y-norm, GYRO_Z-norm, Ceramic_Piezo, Film_Piezo, Weighted_Film_Piezo, Vibration_Senso
696,108,-596,16880,0.03,-0.37,10.14,63,18,32,-0.06,-0.13,0.02,126,142,184,
1395,-4,-632,17060,0.03,-0.35,10.14,68,19,32,0.06,0.05,0.02,120,140,183,
2096,-12,-636,16896,-0.05,-0.37,10.17,69,18,34,0.06,0.05,0.14,121,142,177,
2795,-104,-612,16868,-0.02,-0.34,10.09,67,20,31,-0.06,-0.01,0.14,116,140,172,
3496,-24,-672,16680,0.02,-0.39,10.09,65,21,32,0,0.24,-0.04,114,140,162,
4195,-128,-584,16956,-0.03,-0.33,10.14,65,16,35,0,-0.07,0.14,178,234,357,
4895,56,-672,16932,0.02,-0.4,10.05,66,19,34,0.06,-0.07,-0.04,228,297,469,
5596,28,-504,16988,0.04,-0.39,10.08,69,20,33,0.12,-0.01,0.02,218,297,458,
6295,-32,-588,16868,-0.01,-0.34,10.14,63,22,34,0,0.11,0.02,221,285,441,
6996,-40,-604,16856,0.01,-0.36,10.18,67,19,30,0.06,-0.13,-0.04,224,280,431,
7695,-88,-592,16864,-0.02,-0.38,10.1,64,20,31,-0.06,-0.07,0.08,213,276,413,
8395,16,-592,16908,0,-0.38,10.16,63,20,33,0.06,-0.01,0.02,205,260,383,
9095,-8,-576,16844,0.02,-0.36,10.06,68,20,30,0.06,-0.07,-0.1,197,241,346,
9795,4,-632,16788,0.01,-0.39,10.12,65,20,34,0,0.05,0.08,193,227,328,
10495,0,-612,16816,0.04,-0.35,10.07,67,14,34,0,0.05,-0.04,185,218,301,
