Program started
Initialize MPU6050
 * Sleep Mode:            Disabled
 * Clock Source:          PLL with X axis gyroscope reference
 * Accelerometer:         +/- 2 g
 * Accelerometer offsets: -3540 / -3691 / 1478
 * Gyroscope:         2000 dps
 * Gyroscope offsets: 155 / 15 / 15
button pressed
Time, ACC_X-raw, ACC_Y-raw, ACC_Z-raw, ACC_X-norm, ACC_Y-norm, ACC_Z-norm, GYRO_X-raw, GYRO_Y-raw,GYRO_Z-raw, GYRO_X-norm, GYRO_Y-norm, GYRO_Z-norm, Ceramic_Piezo, Film_Piezo, Weighted_Film_Piezo, Vibration_Senso
10678,-40.00,-640.00,16808.00,-0.00,-0.38,10.03,67.00,20.00,32.00,0.08,0.19,0.02,95,149,180 ,
button pressed
697,132.00,-568.00,16820.00,0.04,-0.35,10.14,67.00,19.00,32.00,0.01,-0.05,-0.04,96,172,190 ,
919,-404.00,-280.00,16124.00,0.37,-0.37,9.54,60.00,41.00,31.00,0.14,0.25,0.14,97,158,188 ,654
1618,180.00,-576.00,16848.00,0.08,-0.31,10.14,65.00,21.00,32.00,0.08,0.07,-0.04,81,116,181 ,
2319,128.00,-524.00,16816.00,0.08,-0.33,10.09,64.00,20.00,32.00,-0.05,0.19,0.08,99,147,186 ,
3018,232.00,-596.00,16888.00,0.07,-0.37,10.09,66.00,20.00,31.00,-0.05,0.19,0.14,97,151,186 ,
3719,108.00,-624.00,16668.00,0.12,-0.37,10.05,64.00,19.00,30.00,-0.17,0.07,-0.04,103,151,188 ,
4419,92.00,-476.00,16924.00,0.07,-0.36,10.09,68.00,17.00,33.00,0.01,-0.11,0.20,100,150,188 ,
5118,24.00,-588.00,16840.00,0.09,-0.35,10.05,68.00,21.00,32.00,0.01,0.13,0.08,101,150,189 ,
5819,192.00,-700.00,16648.00,0.08,-0.39,10.06,66.00,19.00,32.00,-0.05,-0.05,-0.04,102,150,188 ,
6518,96.00,-620.00,16888.00,0.05,-0.35,10.19,66.00,19.00,30.00,0.08,0.07,-0.10,100,150,189 ,
7219,136.00,-648.00,16780.00,0.08,-0.36,10.13,66.00,20.00,31.00,0.14,0.01,-0.04,100,150,189 ,
7918,40.00,-620.00,16856.00,0.06,-0.43,10.10,65.00,22.00,29.00,-0.05,0.07,0.08,99,150,189 ,
8618,160.00,-588.00,16980.00,0.10,-0.35,10.16,67.00,19.00,30.00,0.01,-0.05,0.08,102,152,189 ,
9318,248.00,-560.00,16892.00,0.12,-0.35,10.06,67.00,19.00,33.00,0.01,0.01,0.14,98,153,190 ,
10018,132.00,-552.00,16808.00,0.08,-0.25,9.99,66.00,22.00,31.00,0.01,-0.05,0.02,101,153,193 ,
button pressed
696,72.00,-612.00,16924.00,0.11,-0.33,10.00,67.00,18.00,32.00,-0.05,-0.05,0.02,104,172,197 ,
1002,228.00,-696.00,16468.00,0.37,-0.34,9.15,153.00,89.00,56.00,-2.42,0.13,-1.08,104,158,194 ,724
1702,120.00,-572.00,16600.00,0.08,-0.36,10.04,65.00,19.00,32.00,0.01,0.01,0.02,97,136,185 ,
2402,152.00,-608.00,16908.00,0.07,-0.36,10.12,65.00,21.00,33.00,0.01,0.07,0.02,103,152,190 ,
3102,196.00,-564.00,16840.00,0.04,-0.35,9.99,67.00,21.00,30.00,0.08,0.19,-0.04,102,154,191 ,
3802,192.00,-656.00,16792.00,0.10,-0.38,10.04,65.00,21.00,33.00,0.01,0.13,0.08,102,153,190 ,
4501,100.00,-576.00,16712.00,0.10,-0.38,10.08,66.00,18.00,31.00,-0.11,0.07,0.14,102,149,189 ,
5202,140.00,-536.00,16892.00,0.07,-0.34,9.97,63.00,19.00,31.00,-0.11,0.01,0.02,103,151,188 ,
5901,44.00,-524.00,16756.00,0.11,-0.33,10.03,69.00,18.00,32.00,0.08,0.07,0.02,102,152,189 ,
6602,96.00,-600.00,17024.00,0.08,-0.31,10.05,66.00,19.00,34.00,-0.11,-0.05,0.26,103,152,190 ,
7301,36.00,-612.00,16832.00,0.07,-0.38,10.07,68.00,18.00,32.00,0.08,0.01,0.02,105,154,189 ,
8001,136.00,-600.00,16848.00,0.06,-0.34,10.06,64.00,22.00,30.00,0.01,0.31,0.08,104,152,186 ,
8701,76.00,-576.00,16784.00,0.03,-0.31,10.10,66.00,22.00,31.00,-0.05,0.07,0.08,103,152,188 ,
9401,88.00,-592.00,16792.00,0.09,-0.37,10.09,64.00,22.00,30.00,0.08,0.07,-0.04,101,151,187 ,
10101,120.00,-480.00,16932.00,0.12,-0.32,10.06,67.00,19.00,30.00,0.01,-0.11,0.02,100,150,186 ,
button pressed
696,124.00,-604.00,16896.00,0.12,-0.40,10.07,66.00,21.00,33.00,0.20,-0.05,0.20,104,175,194 ,
1244,-56.00,-600.00,17216.00,-0.03,-0.36,10.30,68.00,37.00,34.00,0.20,0.74,0.08,100,158,190 ,1735
1945,72.00,-568.00,16820.00,0.09,-0.36,10.02,67.00,17.00,27.00,0.20,-0.17,-0.17,105,189,198 ,
2644,96.00,-528.00,16728.00,0.06,-0.33,10.09,67.00,20.00,32.00,0.14,0.13,0.14,103,144,187 ,
3345,136.00,-576.00,16864.00,0.08,-0.37,10.08,64.00,18.00,34.00,-0.11,0.07,0.20,107,151,189 ,
4044,60.00,-552.00,16856.00,0.10,-0.33,10.04,66.00,18.00,32.00,-0.05,-0.05,0.02,104,153,189 ,
4744,56.00,-668.00,16740.00,0.01,-0.38,10.08,68.00,20.00,31.00,0.14,0.07,0.02,106,154,190 ,
5444,60.00,-636.00,16804.00,0.08,-0.39,10.05,62.00,18.00,33.00,0.01,0.13,0.14,107,153,188 ,
6144,152.00,-604.00,16888.00,0.10,-0.37,10.14,64.00,19.00,31.00,-0.17,-0.11,-0.10,102,153,189 ,
6845,100.00,-552.00,16816.00,0.13,-0.34,10.10,64.00,18.00,33.00,0.01,-0.11,0.14,105,154,188 ,
7544,60.00,-576.00,16864.00,0.06,-0.31,10.00,65.00,19.00,31.00,0.08,0.13,0.14,107,154,188 ,
8244,68.00,-516.00,16848.00,0.07,-0.33,10.11,66.00,19.00,36.00,-0.05,-0.23,-0.04,104,152,187 ,
8944,60.00,-584.00,16884.00,0.07,-0.36,10.08,67.00,20.00,32.00,0.01,0.01,0.08,105,153,186 ,
9644,208.00,-580.00,16816.00,0.09,-0.34,10.04,66.00,16.00,32.00,-0.05,-0.11,0.08,107,152,183 ,
10344,252.00,-576.00,16764.00,0.08,-0.33,10.12,63.00,20.00,32.00,-0.11,0.25,0.02,103,152,184 ,
button pressed
696,144.00,-556.00,16916.00,0.10,-0.35,10.05,66.00,19.00,32.00,0.01,0.13,-0.04,100,173,188 ,
1396,208.00,-668.00,17008.00,0.15,-0.43,10.13,65.00,20.00,33.00,-0.05,0.13,-0.04,102,158,184 ,
1412,-336.00,-696.00,16768.00,0.46,-0.33,8.96,67.00,25.00,36.00,0.26,-0.36,0.08,103,154,183 ,686
1423,-636.00,-188.00,15556.00,0.37,-0.44,9.97,69.00,23.00,34.00,0.01,0.07,0.14,117,120,191 ,14
2124,176.00,-556.00,16672.00,0.09,-0.36,9.98,65.00,19.00,33.00,-0.11,-0.05,-0.10,98,128,171 ,
2824,84.00,-540.00,16756.00,0.10,-0.36,10.09,66.00,20.00,31.00,-0.05,0.01,0.08,98,142,175 ,
3523,36.00,-632.00,16764.00,0.10,-0.35,10.06,65.00,19.00,29.00,-0.05,-0.05,0.02,101,149,177 ,
4224,132.00,-608.00,16792.00,0.07,-0.33,10.07,65.00,17.00,30.00,-0.05,-0.05,-0.10,102,151,178 ,
4923,84.00,-616.00,16832.00,0.07,-0.41,10.04,65.00,16.00,33.00,-0.05,0.01,0.08,102,152,178 ,
5624,136.00,-608.00,16844.00,0.05,-0.37,10.13,65.00,19.00,32.00,0.14,0.07,0.08,104,151,176 ,
6323,196.00,-600.00,16840.00,0.07,-0.34,10.10,64.00,20.00,28.00,-0.11,0.13,-0.17,101,152,176 ,
7023,208.00,-624.00,16664.00,0.12,-0.37,10.04,64.00,20.00,31.00,-0.11,0.07,0.02,101,151,178 ,
7723,156.00,-556.00,16796.00,0.15,-0.37,10.11,69.00,19.00,33.00,0.01,0.31,0.26,103,152,181 ,
8423,156.00,-632.00,16820.00,0.01,-0.35,10.05,67.00,20.00,33.00,0.08,0.13,0.14,98,150,178 ,
9123,188.00,-520.00,16852.00,0.11,-0.33,10.18,66.00,19.00,32.00,0.08,-0.23,-0.10,102,152,178 ,
9823,108.00,-620.00,16808.00,0.09,-0.35,10.06,65.00,18.00,35.00,0.01,-0.11,0.02,102,151,177 ,
10522,108.00,-624.00,16848.00,0.05,-0.35,10.13,66.00,20.00,30.00,-0.11,0.13,0.02,98,150,177 ,
button pressed
697,144.00,-588.00,16796.00,0.16,-0.37,10.02,63.00,21.00,30.00,-0.17,0.19,0.02,108,169,194 ,
1107,460.00,-1160.00,16256.00,0.42,-0.14,10.57,58.00,5.00,34.00,4.65,8.67,1.30,107,154,189 ,459
1807,128.00,-608.00,16784.00,0.07,-0.33,10.02,65.00,19.00,34.00,0.01,-0.05,0.14,110,142,213 ,
2507,136.00,-672.00,16836.00,0.06,-0.37,9.99,64.00,17.00,30.00,0.01,-0.05,0.02,106,151,189 ,
3206,232.00,-616.00,16888.00,0.05,-0.37,10.11,64.00,20.00,30.00,-0.05,0.07,-0.04,110,154,187 ,
3907,132.00,-484.00,16784.00,0.14,-0.35,10.05,65.00,20.00,31.00,0.08,0.01,0.08,105,153,187 ,
4606,92.00,-656.00,16784.00,0.07,-0.36,10.15,65.00,15.00,32.00,0.01,-0.11,0.08,105,154,187 ,
5307,184.00,-568.00,16960.00,0.12,-0.33,10.18,68.00,17.00,35.00,0.14,-0.11,0.14,106,154,187 ,
6006,-16.00,-592.00,16956.00,0.04,-0.35,10.11,66.00,18.00,28.00,0.08,0.01,-0.04,103,153,185 ,
6707,112.00,-608.00,16948.00,0.11,-0.36,10.10,68.00,20.00,30.00,0.08,0.01,0.02,104,154,185 ,
7407,116.00,-492.00,16868.00,0.07,-0.33,10.12,65.00,19.00,32.00,0.20,0.01,0.08,105,154,184 ,
8106,140.00,-576.00,16872.00,0.10,-0.33,10.10,64.00,19.00,30.00,-0.05,-0.05,-0.04,106,154,182 ,
8807,116.00,-620.00,16840.00,0.11,-0.34,10.00,66.00,19.00,28.00,0.08,-0.05,-0.10,104,153,183 ,
9506,136.00,-612.00,16844.00,0.07,-0.38,10.08,65.00,20.00,33.00,0.01,-0.11,0.02,102,152,182 ,
10207,84.00,-596.00,16792.00,0.06,-0.37,10.07,63.00,20.00,31.00,-0.17,0.13,0.08,107,154,181 ,
button pressed
695,80.00,-616.00,16768.00,0.06,-0.35,10.00,63.00,17.00,32.00,-0.05,-0.11,0.08,116,175,229 ,
1395,236.00,-540.00,16844.00,0.13,-0.36,10.05,66.00,18.00,32.00,0.08,0.01,0.08,118,160,224 ,
1700,-244.00,1316.00,-2520.00,1.41,-3.11,19.60,240.00,109.00,50.00,-5.05,0.50,-1.08,121,157,219 ,164
1715,116.00,-532.00,17212.00,0.06,-0.34,9.64,67.00,29.00,30.00,0.01,0.62,0.02,110,132,214 ,56
2415,96.00,-496.00,16812.00,0.03,-0.33,10.12,67.00,21.00,32.00,0.14,0.07,0.02,112,136,207 ,
3115,68.00,-676.00,16772.00,0.07,-0.35,10.03,67.00,20.00,33.00,0.08,0.07,-0.04,115,149,212 ,
3815,152.00,-560.00,16704.00,0.07,-0.34,10.03,63.00,21.00,32.00,-0.05,0.13,0.02,111,151,212 ,
4514,160.00,-572.00,16848.00,0.10,-0.34,10.08,66.00,18.00,30.00,0.01,0.01,0.08,117,156,214 ,
5215,152.00,-592.00,16800.00,0.09,-0.29,10.05,64.00,16.00,32.00,-0.05,0.01,0.08,116,155,214 ,
5914,88.00,-628.00,16980.00,0.06,-0.35,10.16,67.00,20.00,30.00,-0.05,0.07,-0.04,115,155,214 ,
6615,132.00,-600.00,16916.00,0.08,-0.38,10.08,67.00,16.00,29.00,0.01,-0.11,0.08,119,155,213 ,
7314,164.00,-612.00,16888.00,0.11,-0.38,10.14,63.00,19.00,32.00,-0.17,-0.05,0.26,117,154,212 ,
8014,164.00,-532.00,16760.00,0.11,-0.35,10.13,63.00,19.00,33.00,-0.05,0.07,0.08,112,154,213 ,
8714,172.00,-496.00,16884.00,0.13,-0.33,10.10,67.00,20.00,33.00,0.08,-0.05,0.08,113,153,213 ,
9414,148.00,-612.00,16912.00,0.05,-0.39,10.10,64.00,22.00,35.00,-0.05,0.13,0.26,112,154,213 ,
10115,88.00,-516.00,16952.00,0.09,-0.31,10.10,66.00,19.00,31.00,0.01,-0.05,0.14,109,153,211 ,
button pressed
696,32.00,-560.00,16864.00,0.02,-0.33,10.05,64.00,19.00,31.00,0.01,-0.05,-0.23,121,175,228 ,
1140,256.00,-616.00,16532.00,0.15,-0.37,9.89,65.00,21.00,33.00,-0.11,-0.17,0.14,120,162,224 ,1670
1840,116.00,-584.00,16928.00,0.06,-0.37,10.12,63.00,17.00,32.00,-0.23,-0.05,-0.04,120,159,223 ,
2540,172.00,-592.00,16844.00,0.04,-0.31,10.07,66.00,18.00,31.00,0.14,-0.05,0.02,119,156,221 ,
3240,200.00,-600.00,16768.00,0.11,-0.38,9.99,65.00,19.00,31.00,-0.05,0.01,0.08,116,156,221 ,
3939,136.00,-572.00,16980.00,0.07,-0.34,10.10,66.00,21.00,29.00,0.14,0.01,0.02,117,157,221 ,
4640,128.00,-508.00,16728.00,0.08,-0.30,10.01,66.00,19.00,30.00,0.01,-0.05,-0.10,121,158,217 ,
5340,172.00,-512.00,16852.00,0.08,-0.33,10.08,66.00,20.00,32.00,0.20,0.01,0.14,118,166,221 ,
6040,152.00,-516.00,16860.00,0.11,-0.34,10.05,68.00,19.00,31.00,0.08,0.01,-0.17,117,150,216 ,
6740,104.00,-508.00,16760.00,0.09,-0.31,10.11,65.00,19.00,30.00,-0.17,0.13,0.08,122,155,216 ,
7439,172.00,-572.00,16716.00,0.14,-0.33,10.05,65.00,20.00,30.00,-0.05,0.13,-0.04,116,156,213 ,
8140,248.00,-624.00,16668.00,0.09,-0.36,10.01,67.00,18.00,30.00,-0.05,0.01,-0.04,119,155,212 ,
8839,124.00,-568.00,16972.00,0.06,-0.38,10.13,66.00,16.00,30.00,0.01,-0.05,-0.17,115,152,211 ,
9540,128.00,-640.00,16712.00,0.12,-0.37,10.00,67.00,21.00,31.00,-0.05,0.31,0.14,118,155,212 ,
10239,120.00,-612.00,16876.00,0.12,-0.38,10.06,68.00,19.00,31.00,0.01,0.01,-0.04,117,156,214 ,
button pressed
696,68.00,-560.00,16908.00,0.03,-0.35,10.02,67.00,18.00,31.00,0.26,-0.11,0.08,129,178,235 ,
1191,224.00,-724.00,16064.00,0.45,-0.37,9.22,69.00,49.00,46.00,-1.02,-2.43,-0.17,120,164,228 ,743
1891,112.00,-596.00,16864.00,0.08,-0.33,10.03,66.00,17.00,29.00,0.14,0.07,-0.04,113,140,210 ,
2591,116.00,-572.00,16940.00,0.08,-0.31,10.15,67.00,18.00,30.00,-0.05,0.01,-0.04,127,161,220 ,
3291,204.00,-540.00,16740.00,0.06,-0.35,10.04,66.00,20.00,32.00,0.01,-0.17,0.08,122,162,218 ,
3990,96.00,-456.00,16920.00,0.08,-0.31,10.01,66.00,22.00,31.00,0.08,0.01,0.08,122,158,216 ,
4691,160.00,-576.00,16892.00,0.03,-0.32,10.09,67.00,16.00,30.00,0.01,-0.05,0.02,122,159,215 ,
5390,32.00,-488.00,16964.00,0.06,-0.35,10.12,65.00,17.00,30.00,0.01,0.01,-0.04,119,159,212 ,
6091,172.00,-500.00,16952.00,0.05,-0.34,10.16,64.00,17.00,31.00,-0.05,0.01,0.14,124,160,213 ,
6790,208.00,-628.00,16756.00,0.03,-0.34,10.14,67.00,20.00,31.00,0.01,0.25,0.02,121,159,213 ,
7491,96.00,-664.00,16712.00,0.09,-0.32,10.05,69.00,21.00,33.00,0.08,0.13,0.08,122,159,212 ,
8190,112.00,-608.00,16880.00,0.05,-0.34,10.12,63.00,21.00,32.00,-0.11,0.07,0.08,117,158,209 ,
8890,228.00,-644.00,16768.00,0.06,-0.38,10.08,65.00,20.00,31.00,0.08,0.07,-0.04,120,158,205 ,
9590,232.00,-592.00,16952.00,0.08,-0.33,10.13,67.00,19.00,33.00,0.01,-0.11,0.08,113,156,201 ,
10290,88.00,-560.00,16876.00,0.06,-0.39,10.12,68.00,18.00,30.00,-0.17,0.07,0.02,111,156,198 ,
button pressed
695,156.00,-552.00,16872.00,0.06,-0.35,10.08,66.00,19.00,32.00,-0.05,0.19,0.08,96,180,162 ,
988,608.00,-636.00,15668.00,-0.13,-0.37,10.51,65.00,16.00,33.00,10.26,10.44,1.54,96,164,163 ,839
1001,380.00,-696.00,16424.00,0.11,-0.43,10.19,65.00,6.00,29.00,0.01,-0.05,0.20,102,135,173 ,
1702,132.00,-616.00,16836.00,0.00,-0.37,10.05,62.00,20.00,29.00,-0.17,0.01,0.02,101,141,162 ,
2401,72.00,-612.00,16744.00,0.00,-0.36,10.07,63.00,22.00,34.00,-0.17,0.01,0.02,101,225,188 ,
3102,40.00,-660.00,16776.00,0.08,-0.35,10.02,65.00,19.00,29.00,0.08,0.07,-0.04,101,231,194 ,
3801,80.00,-628.00,16804.00,0.06,-0.36,10.13,66.00,20.00,33.00,0.14,0.13,0.14,104,239,205 ,
4148,204.00,-572.00,16824.00,0.11,-0.34,10.10,63.00,19.00,30.00,-0.11,-0.11,0.08,109,242,208 ,318
4699,124.00,-628.00,16812.00,0.03,-0.33,10.03,64.00,18.00,34.00,-0.05,-0.05,0.08,106,257,216 ,2120
5423,100.00,-492.00,16792.00,0.07,-0.31,10.04,66.00,19.00,31.00,-0.05,0.01,-0.10,109,257,220 ,9483
6122,164.00,-556.00,16856.00,0.06,-0.37,10.03,66.00,19.00,32.00,-0.11,0.13,-0.04,112,249,221 ,
6823,108.00,-576.00,16848.00,0.13,-0.32,10.05,64.00,17.00,29.00,-0.11,-0.23,0.02,112,226,219 ,
7522,156.00,-624.00,16856.00,0.10,-0.32,10.07,63.00,19.00,30.00,-0.23,0.01,0.08,111,180,208 ,
8223,192.00,-604.00,16912.00,0.11,-0.35,10.11,68.00,20.00,31.00,0.01,0.01,-0.04,111,168,206 ,
8922,136.00,-540.00,16940.00,0.01,-0.35,10.15,66.00,21.00,30.00,0.14,0.13,-0.10,113,164,205 ,
9622,24.00,-492.00,16716.00,0.01,-0.34,10.06,64.00,19.00,31.00,0.01,0.01,0.02,115,163,205 ,
10322,184.00,-624.00,16740.00,0.11,-0.33,10.12,65.00,21.00,32.00,-0.17,0.25,0.02,115,165,205 ,
button pressed
696,92.00,-608.00,16872.00,0.01,-0.37,10.11,67.00,18.00,31.00,0.01,0.01,-0.04,124,178,227 ,
1269,-2116.00,472.00,11080.00,1.82,-1.05,4.79,76.00,10.00,23.00,-0.17,0.38,-0.04,124,163,222 ,149
1290,216.00,-708.00,17220.00,0.06,-0.33,10.48,67.00,13.00,35.00,0.14,0.56,0.14,127,164,223 ,880
1989,56.00,-540.00,16952.00,0.04,-0.33,10.07,67.00,19.00,33.00,0.20,0.13,-0.04,120,150,212 ,
2690,156.00,-664.00,16992.00,0.06,-0.34,10.05,65.00,19.00,29.00,-0.11,0.13,-0.04,125,156,211 ,
3389,172.00,-624.00,16932.00,0.11,-0.29,10.12,67.00,20.00,28.00,-0.11,-0.05,-0.10,120,162,213 ,
4090,196.00,-568.00,16844.00,0.09,-0.31,10.01,65.00,17.00,29.00,-0.05,-0.23,-0.04,120,162,212 ,
4789,176.00,-528.00,16964.00,0.08,-0.35,10.10,68.00,19.00,31.00,0.01,0.01,-0.04,122,160,209 ,
5361,88.00,-620.00,16812.00,0.09,-0.37,10.15,68.00,20.00,30.00,-0.05,0.13,0.02,119,163,208 ,
6062,60.00,-648.00,16852.00,0.06,-0.35,10.10,65.00,22.00,32.00,-0.05,0.13,0.08,119,164,204 ,
6761,176.00,-568.00,16796.00,0.09,-0.36,10.07,67.00,18.00,31.00,0.14,0.07,0.08,123,164,209 ,
7462,112.00,-676.00,16812.00,0.04,-0.36,9.99,65.00,19.00,31.00,0.08,0.01,0.08,120,158,203 ,
8161,164.00,-600.00,16848.00,0.08,-0.34,10.12,64.00,19.00,31.00,-0.17,-0.17,0.14,120,159,202 ,
8861,84.00,-616.00,16672.00,0.06,-0.36,10.06,66.00,20.00,33.00,0.01,0.07,0.02,117,160,200 ,
9561,104.00,-576.00,16964.00,0.10,-0.33,10.02,64.00,20.00,29.00,-0.05,-0.05,0.08,117,159,199 ,
10261,124.00,-544.00,16808.00,0.10,-0.34,10.02,64.00,19.00,30.00,-0.05,0.01,0.08,118,161,198 ,
button pressed
696,152.00,-564.00,16896.00,0.06,-0.37,10.07,66.00,17.00,31.00,-0.05,0.07,0.14,116,179,199 ,
1174,264.00,-564.00,15924.00,0.16,-0.34,9.53,64.00,21.00,29.00,-0.11,-0.11,-0.04,119,165,197 ,1830
1874,152.00,-524.00,16804.00,0.12,-0.33,10.04,63.00,22.00,35.00,0.01,0.01,0.20,117,162,198 ,
2574,176.00,-648.00,16884.00,0.08,-0.38,10.03,65.00,19.00,32.00,-0.11,0.01,-0.10,121,155,190 ,
3273,192.00,-624.00,16892.00,0.05,-0.35,10.09,69.00,17.00,30.00,-0.11,0.07,-0.04,116,157,195 ,
3974,172.00,-608.00,16612.00,0.04,-0.38,10.02,63.00,20.00,31.00,-0.17,-0.05,0.08,119,159,196 ,
4673,164.00,-572.00,16704.00,0.09,-0.36,10.03,62.00,18.00,30.00,-0.05,0.07,0.14,115,157,194 ,
5374,128.00,-600.00,16816.00,0.08,-0.36,10.12,66.00,21.00,32.00,-0.11,0.01,0.08,118,160,195 ,
6073,244.00,-520.00,16744.00,0.09,-0.33,10.04,66.00,18.00,32.00,-0.05,-0.05,-0.04,122,160,195 ,
6773,152.00,-576.00,16900.00,0.09,-0.33,10.10,65.00,16.00,30.00,0.08,-0.11,-0.29,116,160,197 ,
7474,96.00,-552.00,16868.00,0.04,-0.31,10.09,69.00,16.00,32.00,0.08,-0.23,0.14,119,159,197 ,
8173,84.00,-520.00,16792.00,0.07,-0.31,10.10,65.00,18.00,34.00,-0.29,-0.11,0.08,120,160,196 ,
8874,220.00,-608.00,16808.00,0.12,-0.39,10.13,63.00,16.00,30.00,0.01,-0.11,-0.10,117,160,197 ,
button pressed
696,152.00,-588.00,16876.00,0.09,-0.35,10.10,67.00,19.00,34.00,0.14,0.13,0.14,133,187,225 ,
1396,68.00,-648.00,16712.00,0.06,-0.38,10.00,66.00,20.00,33.00,0.14,0.01,0.26,134,177,217 ,
2096,164.00,-572.00,16892.00,0.08,-0.33,10.10,66.00,22.00,30.00,-0.17,0.19,0.02,127,170,216 ,
2795,140.00,-628.00,16888.00,0.13,-0.33,10.12,68.00,18.00,32.00,0.01,-0.05,0.08,131,172,214 ,
3496,208.00,-504.00,16728.00,0.18,-0.38,10.01,65.00,21.00,30.00,0.01,0.01,0.02,130,168,211 ,
4195,196.00,-572.00,16816.00,0.09,-0.34,10.10,67.00,19.00,32.00,0.08,-0.05,0.02,129,210,221 ,
4896,104.00,-644.00,16800.00,0.11,-0.38,10.10,68.00,21.00,32.00,-0.05,0.01,-0.04,126,216,222 ,
5595,168.00,-592.00,16944.00,0.11,-0.31,10.05,66.00,19.00,34.00,0.01,0.01,-0.04,126,216,222 ,
6295,180.00,-572.00,16924.00,0.09,-0.33,10.10,67.00,20.00,31.00,0.01,0.13,0.20,126,211,221 ,
6995,128.00,-568.00,16908.00,0.10,-0.32,10.09,69.00,17.00,31.00,0.14,-0.05,0.20,129,211,221 ,
7695,108.00,-564.00,16880.00,0.08,-0.35,10.08,66.00,20.00,31.00,0.20,0.07,0.14,126,209,220 ,
8395,108.00,-540.00,16868.00,0.11,-0.30,10.02,68.00,20.00,29.00,-0.05,0.07,-0.10,129,208,219 ,
9095,76.00,-540.00,16792.00,0.06,-0.33,10.01,65.00,20.00,31.00,0.01,-0.11,0.02,128,209,219 ,
9794,64.00,-476.00,16712.00,0.09,-0.36,10.07,63.00,18.00,35.00,-0.05,-0.05,-0.04,124,205,218 ,
10495,140.00,-532.00,16976.00,0.05,-0.30,10.09,67.00,16.00,30.00,0.01,-0.05,0.08,130,204,216 ,
